        f (GHz),            V_inc[1][1] (V),            Re{V[1][1]} (V),            Im{V[1][1]} (V),            Re{V[2][1]} (V),            Im{V[2][1]} (V),            V_inc[2][2] (V),            Re{V[1][2]} (V),            Im{V[1][2]} (V),            Re{V[2][2]} (V),            Im{V[2][2]} (V)
 1.00000000e-01,        +7.071067811865e+00,        +7.475465404405e+00,        +2.643267911086e-02,        +6.666499023904e+00,        -3.413955879919e-02,        +7.071067811865e+00,        +6.666499221643e+00,        -3.413913713853e-02,        +7.475470340899e+00,        +2.657941804271e-02
 2.00000000e+01,        +7.071067811865e+00,        +1.071055603398e+01,        +2.700021183093e+00,        +3.291750917753e+00,        -3.653940449870e+00,        +7.071067811865e+00,        +3.291750106946e+00,        -3.653940470248e+00,        +1.073197731925e+01,        +2.696801986999e+00
